
CommandType     Name                                               Version    Source
Cmdlet          Invoke-AzVMInstallPatch                            7.1.2      Az.Compute
Cmdlet          Invoke-AzVMPatchAssessment                         7.1.2      Az.Compute
Cmdlet          Invoke-AzVMReimage                                 7.1.2      Az.Compute
Cmdlet          Invoke-AzVMRunCommand                              7.1.2      Az.Compute
Cmdlet          Invoke-AzVmssVMRunCommand                          7.1.2      Az.Compute
Cmdlet          Invoke-Command                                     7.4.1.500  Microsoft.PowerShell.Core
Cmdlet          Invoke-Expression                                  7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Invoke-History                                     7.4.1.500  Microsoft.PowerShell.Core
Cmdlet          Invoke-Item                                        7.0.0.0    Microsoft.PowerShell.Management
Cmdlet          Invoke-RestMethod                                  7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Invoke-WebRequest                                  7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Join-AzDataLakeStoreItem                           1.3.0      Az.DataLakeStore
Cmdlet          Join-Path                                          7.0.0.0    Microsoft.PowerShell.Management
Cmdlet          Join-String                                        7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Lock-AzRmStorageContainerImmutabilityPolicy        6.1.2      Az.Storage
Cmdlet          Measure-Command                                    7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Measure-Object                                     7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          Move-AzAutomationHybridRunbookWorker               1.10.0     Az.Automation
Cmdlet          Move-AzDataLakeGen2Item                            6.1.2      Az.Storage
Cmdlet          Move-AzDataLakeStoreItem                           1.3.0      Az.DataLakeStore
Cmdlet          Move-AzExpressRouteCircuit                         7.4.0      Az.Network
Cmdlet          Move-AzMlCommitmentAssociation                     1.1.3      Az.MachineLearning
Cmdlet          Move-AzRecoveryServicesBackupRecoveryPoint         6.7.1      Az.RecoveryServices
Cmdlet          Move-AzResource                                    6.16.0     Az.Resources
Cmdlet          Move-AzSqlInstanceDatabase                         4.14.0     Az.Sql
Cmdlet          Move-Item                                          7.0.0.0    Microsoft.PowerShell.Management
Cmdlet          Move-ItemProperty                                  7.0.0.0    Microsoft.PowerShell.Management
Cmdlet          New-Alias                                          7.0.0.0    Microsoft.PowerShell.Utility
Cmdlet          New-AzAksCluster                                   6.0.1      Az.Aks
Cmdlet          New-AzAksNodePool                                  6.0.1      Az.Aks
Cmdlet          New-AzAlertRuleEmail                               5.1.0      Az.Monitor
Cmdlet          New-AzAlertRuleWebhook                             5.1.0      Az.Monitor
Cmdlet          New-AzAlertsSuppressionRuleScope                   1.6.0      Az.Security
Cmdlet          New-AzAnalysisServicesFirewallConfig               1.1.4      Az.AnalysisServices
Cmdlet          New-AzAnalysisServicesFirewallRule                 1.1.4      Az.AnalysisServices
Cmdlet          New-AzAnalysisServicesServer                       1.1.4      Az.AnalysisServices
Cmdlet          New-AzApiManagement                                4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementApi                             4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementApiRelease                      4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementApiRevision                     4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementApiSchema                       4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementApiVersionSet                   4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementAuthorizationServer             4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementBackend                         4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementBackendCredential               4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementBackendProxy                    4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementBackendServiceFabric            4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementCache                           4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementCertificate                     4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementContext                         4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementCustomHostnameConfiguration     4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementDiagnostic                      4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementGateway                         4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementGatewayHostnameConfiguration    4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementGroup                           4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementHttpMessageDiagnostic           4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementIdentityProvider                4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementKeyVaultObject                  4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementLogger                          4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementNamedValue                      4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementOpenIdConnectProvider           4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementOperation                       4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementPipelineDiagnosticSetting       4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementProduct                         4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementRegion                          4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementResourceLocationObject          4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementSamplingSetting                 4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementSslSetting                      4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementSubscription                    4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementSystemCertificate               4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementUser                            4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementUserToken                       4.0.2      Az.ApiManagement
Cmdlet          New-AzApiManagementVirtualNetwork                  4.0.2      Az.ApiManagement
Cmdlet          New-AzApplicationGateway                           7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayAuthenticationCertificate  7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayAutoscaleConfiguration     7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayBackendAddressPool         7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayBackendHttpSetting         7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayBackendSetting             7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayClientAuthConfiguration    7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayConnectionDraining         7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayCustomError                7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallCondition          7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallCustomRule         7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallCustomRuleGroupBy… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallCustomRuleGroupBy… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallDisabledRuleGroup… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallExclusionConfig    7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallMatchVariable      7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicy             7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicyExclusion    7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicyExclusionMa… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicyExclusionMa… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicyExclusionMa… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicyLogScrubbin… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicyLogScrubbin… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicyManagedRule  7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicyManagedRule… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicyManagedRule… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicyManagedRule… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFirewallPolicySetting      7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFrontendIPConfig           7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayFrontendPort               7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayHttpListener               7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayIdentity                   7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayIPConfiguration            7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayListener                   7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayPathRuleConfig             7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayPrivateLinkConfiguration   7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayPrivateLinkIpConfiguration 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayProbeConfig                7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayProbeHealthResponseMatch   7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayRedirectConfiguration      7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayRequestRoutingRule         7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayRewriteRule                7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayRewriteRuleActionSet       7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayRewriteRuleCondition       7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayRewriteRuleHeaderConfigur… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayRewriteRuleSet             7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayRewriteRuleUrlConfigurati… 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayRoutingRule                7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewaySku                        7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewaySslCertificate             7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewaySslPolicy                  7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewaySslProfile                 7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayTrustedClientCertificate   7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayTrustedRootCertificate     7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayUrlPathMapConfig           7.4.0      Az.Network
Cmdlet          New-AzApplicationGatewayWebApplicationFirewallCon… 7.4.0      Az.Network
Cmdlet          New-AzApplicationSecurityGroup                     7.4.0      Az.Network
Cmdlet          New-AzApplyUpdate                                  1.4.1      Az.Maintenance
Cmdlet          New-AzAppServiceEnvironment                        3.2.0      Az.Websites
Cmdlet          New-AzAppServiceEnvironmentInboundServices         3.2.0      Az.Websites
Cmdlet          New-AzAppServicePlan                               3.2.0      Az.Websites
Cmdlet          New-AzAutomationAccount                            1.10.0     Az.Automation
Cmdlet          New-AzAutomationCertificate                        1.10.0     Az.Automation
Cmdlet          New-AzAutomationConnection                         1.10.0     Az.Automation
Cmdlet          New-AzAutomationCredential                         1.10.0     Az.Automation
Cmdlet          New-AzAutomationHybridRunbookWorker                1.10.0     Az.Automation
Cmdlet          New-AzAutomationHybridRunbookWorkerGroup           1.10.0     Az.Automation
Cmdlet          New-AzAutomationKey                                1.10.0     Az.Automation
Cmdlet          New-AzAutomationModule                             1.10.0     Az.Automation
Cmdlet          New-AzAutomationPython3Package                     1.10.0     Az.Automation
Cmdlet          New-AzAutomationRunbook                            1.10.0     Az.Automation
Cmdlet          New-AzAutomationSchedule                           1.10.0     Az.Automation
Cmdlet          New-AzAutomationSoftwareUpdateConfiguration        1.10.0     Az.Automation
Cmdlet          New-AzAutomationSourceControl                      1.10.0     Az.Automation
Cmdlet          New-AzAutomationUpdateManagementAzureQuery         1.10.0     Az.Automation
Cmdlet          New-AzAutomationVariable                           1.10.0     Az.Automation
Cmdlet          New-AzAutomationWebhook                            1.10.0     Az.Automation
Cmdlet          New-AzAvailabilitySet                              7.1.2      Az.Compute
Cmdlet          New-AzBastion                                      7.4.0      Az.Network
Cmdlet          New-AzBatchAccount                                 3.5.0      Az.Batch
Cmdlet          New-AzBatchAccountKey                              3.5.0      Az.Batch
Cmdlet          New-AzBatchApplication                             3.5.0      Az.Batch
Cmdlet          New-AzBatchApplicationPackage                      3.5.0      Az.Batch
Cmdlet          New-AzBatchCertificate                             3.5.0      Az.Batch
Cmdlet          New-AzBatchComputeNodeUser                         3.5.0      Az.Batch
Cmdlet          New-AzBatchJob                                     3.5.0      Az.Batch
Cmdlet          New-AzBatchJobSchedule                             3.5.0      Az.Batch
Cmdlet          New-AzBatchPool                                    3.5.0      Az.Batch
Cmdlet          New-AzBatchResourceFile                            3.5.0      Az.Batch
Cmdlet          New-AzBatchTask                                    3.5.0      Az.Batch
Cmdlet          New-AzCapacityReservation                          7.1.2      Az.Compute
Cmdlet          New-AzCapacityReservationGroup                     7.1.2      Az.Compute
Cmdlet          New-AzCognitiveServicesAccount                     1.14.1     Az.CognitiveServices
Cmdlet          New-AzCognitiveServicesAccountApiProperty          1.14.1     Az.CognitiveServices
Cmdlet          New-AzCognitiveServicesAccountCommitmentPlan       1.14.1     Az.CognitiveServices
Cmdlet          New-AzCognitiveServicesAccountDeployment           1.14.1     Az.CognitiveServices
Cmdlet          New-AzCognitiveServicesAccountKey                  1.14.1     Az.CognitiveServices
Cmdlet          New-AzCognitiveServicesCommitmentPlan              1.14.1     Az.CognitiveServices
Cmdlet          New-AzCognitiveServicesCommitmentPlanAssociation   1.14.1     Az.CognitiveServices
Cmdlet          New-AzCognitiveServicesObject                      1.14.1     Az.CognitiveServices
Cmdlet          New-AzConfigurationAssignment                      1.4.1      Az.Maintenance
Cmdlet          New-AzConsumptionBudget                            2.0.3      Az.Billing
Cmdlet          New-AzContainerNicConfig                           7.4.0      Az.Network
Cmdlet          New-AzContainerNicConfigIpConfig                   7.4.0      Az.Network
Cmdlet          New-AzCosmosDBAccount                              1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBAccountKey                           1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBCassandraClusterKey                  1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBCassandraColumn                      1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBCassandraKeyspace                    1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBCassandraSchema                      1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBCassandraTable                       1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDbClientEncryptionKey                  1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBDatabaseToRestore                    1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBGremlinCompositePath                 1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBGremlinConflictResolutionPolicy      1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBGremlinDatabase                      1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBGremlinDatabaseToRestore             1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBGremlinGraph                         1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBGremlinIncludedPath                  1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBGremlinIncludedPathIndex             1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBGremlinIndexingPolicy                1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBGremlinSpatialSpec                   1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBGremlinUniqueKey                     1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBGremlinUniqueKeyPolicy               1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBLocationObject                       1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBMongoDBCollection                    1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBMongoDBDatabase                      1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBMongoDBIndex                         1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBMongoDBPrivilege                     1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBMongoDBPrivilegeResource             1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBMongoDBRole                          1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBMongoDBRoleDefinition                1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBMongoDBUserDefinition                1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBPermission                           1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBService                              1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlCompositePath                     1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlConflictResolutionPolicy          1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlContainer                         1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlDatabase                          1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlIncludedPath                      1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlIncludedPathIndex                 1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlIndexingPolicy                    1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlRoleAssignment                    1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlRoleDefinition                    1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlSpatialSpec                       1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlStoredProcedure                   1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlTrigger                           1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlUniqueKey                         1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlUniqueKeyPolicy                   1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBSqlUserDefinedFunction               1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBTable                                1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBTableToRestore                       1.14.1     Az.CosmosDB
Cmdlet          New-AzCosmosDBVirtualNetworkRule                   1.14.1     Az.CosmosDB
Cmdlet          New-AzCustomIpPrefix                               7.4.0      Az.Network
Cmdlet          New-AzDataBoxEdgeBandwidthSchedule                 1.1.0      Az.DataBoxEdge
Cmdlet          New-AzDataBoxEdgeDevice                            1.1.0      Az.DataBoxEdge
Cmdlet          New-AzDataBoxEdgeOrder                             1.1.0      Az.DataBoxEdge
Cmdlet          New-AzDataBoxEdgeRole                              1.1.0      Az.DataBoxEdge
Cmdlet          New-AzDataBoxEdgeShare                             1.1.0      Az.DataBoxEdge
Cmdlet          New-AzDataBoxEdgeStorageAccount                    1.1.0      Az.DataBoxEdge
Cmdlet          New-AzDataBoxEdgeStorageAccountCredential          1.1.0      Az.DataBoxEdge
Cmdlet          New-AzDataBoxEdgeStorageContainer                  1.1.0      Az.DataBoxEdge
Cmdlet          New-AzDataBoxEdgeTrigger                           1.1.0      Az.DataBoxEdge
Cmdlet          New-AzDataBoxEdgeUser                              1.1.0      Az.DataBoxEdge
Cmdlet          New-AzDataFactory                                  1.18.2     Az.DataFactory
Cmdlet          New-AzDataFactoryDataset                           1.18.2     Az.DataFactory
Cmdlet          New-AzDataFactoryEncryptValue                      1.18.2     Az.DataFactory
Cmdlet          New-AzDataFactoryGateway                           1.18.2     Az.DataFactory
Cmdlet          New-AzDataFactoryGatewayAuthKey                    1.18.2     Az.DataFactory
Cmdlet          New-AzDataFactoryHub                               1.18.2     Az.DataFactory
Cmdlet          New-AzDataFactoryLinkedService                     1.18.2     Az.DataFactory
Cmdlet          New-AzDataFactoryPipeline                          1.18.2     Az.DataFactory
Cmdlet          New-AzDataFactoryV2IntegrationRuntimeKey           1.18.2     Az.DataFactory
Cmdlet          New-AzDataFactoryV2LinkedServiceEncryptedCredenti… 1.18.2     Az.DataFactory
Cmdlet          New-AzDataLakeAnalyticsAccount                     1.0.3      Az.DataLakeAnalytics
Cmdlet          New-AzDataLakeAnalyticsCatalogCredential           1.0.3      Az.DataLakeAnalytics
Cmdlet          New-AzDataLakeAnalyticsComputePolicy               1.0.3      Az.DataLakeAnalytics
Cmdlet          New-AzDataLakeGen2Item                             6.1.2      Az.Storage
Cmdlet          New-AzDataLakeGen2SasToken                         6.1.2      Az.Storage
Cmdlet          New-AzDataLakeStoreAccount                         1.3.0      Az.DataLakeStore
Cmdlet          New-AzDataLakeStoreItem                            1.3.0      Az.DataLakeStore
Cmdlet          New-AzDataShare                                    1.0.1      Az.DataShare
Cmdlet          New-AzDataShareAccount                             1.0.1      Az.DataShare
Cmdlet          New-AzDataShareDataSet                             1.0.1      Az.DataShare
Cmdlet          New-AzDataShareDataSetMapping                      1.0.1      Az.DataShare
Cmdlet          New-AzDataShareInvitation                          1.0.1      Az.DataShare
Cmdlet          New-AzDataShareSubscription                        1.0.1      Az.DataShare
Cmdlet          New-AzDataShareSynchronizationSetting              1.0.1      Az.DataShare
Cmdlet          New-AzDataShareTrigger                             1.0.1      Az.DataShare
Cmdlet          New-AzDdosProtectionPlan                           7.4.0      Az.Network
Cmdlet          New-AzDelegation                                   7.4.0      Az.Network
Cmdlet          New-AzDeployment                                   6.16.0     Az.Resources
Cmdlet          New-AzDeviceSecurityGroupAllowlistCustomAlertRule… 1.6.0      Az.Security
Cmdlet          New-AzDeviceSecurityGroupDenylistCustomAlertRuleO… 1.6.0      Az.Security
Cmdlet          New-AzDeviceSecurityGroupThresholdCustomAlertRule… 1.6.0      Az.Security
Cmdlet          New-AzDeviceSecurityGroupTimeWindowRuleObject      1.6.0      Az.Security
Cmdlet          New-AzDisk                                         7.1.2      Az.Compute
Cmdlet          New-AzDiskAccess                                   7.1.2      Az.Compute
Cmdlet          New-AzDiskConfig                                   7.1.2      Az.Compute
Cmdlet          New-AzDiskEncryptionSet                            7.1.2      Az.Compute
Cmdlet          New-AzDiskEncryptionSetConfig                      7.1.2      Az.Compute
Cmdlet          New-AzDiskPurchasePlanConfig                       7.1.2      Az.Compute
Cmdlet          New-AzDiskUpdateConfig                             7.1.2      Az.Compute
Cmdlet          New-AzDnsRecordConfig                              1.2.0      Az.Dns
Cmdlet          New-AzDnsRecordSet                                 1.2.0      Az.Dns
Cmdlet          New-AzDnsZone                                      1.2.0      Az.Dns
Cmdlet          New-AzEventGridChannel                             1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridDomain                              1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridDomainKey                           1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridDomainTopic                         1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridPartnerConfiguration                1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridPartnerNamespace                    1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridPartnerNamespaceKey                 1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridPartnerRegistration                 1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridPartnerTopic                        1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridPartnerTopicEventSubscription       1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridSubscription                        1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridSystemTopic                         1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridSystemTopicEventSubscription        1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridTopic                               1.6.0      Az.EventGrid
Cmdlet          New-AzEventGridTopicKey                            1.6.0      Az.EventGrid
Cmdlet          New-AzEventHubAuthorizationRuleSASToken            4.2.0      Az.EventHub
Cmdlet          New-AzExpressRouteCircuit                          7.4.0      Az.Network
Cmdlet          New-AzExpressRouteCircuitAuthorization             7.4.0      Az.Network
Cmdlet          New-AzExpressRouteCircuitPeeringConfig             7.4.0      Az.Network
Cmdlet          New-AzExpressRouteConnection                       7.4.0      Az.Network
Cmdlet          New-AzExpressRouteGateway                          7.4.0      Az.Network
Cmdlet          New-AzExpressRoutePort                             7.4.0      Az.Network
Cmdlet          New-AzExpressRoutePortIdentity                     7.4.0      Az.Network
Cmdlet          New-AzExpressRoutePortLOA                          7.4.0      Az.Network
Cmdlet          New-AzFirewall                                     7.4.0      Az.Network
Cmdlet          New-AzFirewallApplicationRule                      7.4.0      Az.Network
Cmdlet          New-AzFirewallApplicationRuleCollection            7.4.0      Az.Network
Cmdlet          New-AzFirewallHubIpAddress                         7.4.0      Az.Network
Cmdlet          New-AzFirewallHubPublicIpAddress                   7.4.0      Az.Network
Cmdlet          New-AzFirewallNatRule                              7.4.0      Az.Network
Cmdlet          New-AzFirewallNatRuleCollection                    7.4.0      Az.Network
Cmdlet          New-AzFirewallNetworkRule                          7.4.0      Az.Network
Cmdlet          New-AzFirewallNetworkRuleCollection                7.4.0      Az.Network
Cmdlet          New-AzFirewallPacketCaptureParameter               7.4.0      Az.Network
Cmdlet          New-AzFirewallPacketCaptureRule                    7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicy                               7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyApplicationRule                7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyApplicationRuleCustomHttpHead… 7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyDnsSetting                     7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyExplicitProxy                  7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyFilterRuleCollection           7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyIntrusionDetection             7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyIntrusionDetectionBypassTraff… 7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyIntrusionDetectionSignatureOv… 7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyNatRule                        7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyNatRuleCollection              7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyNetworkRule                    7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyRuleCollectionGroup            7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicySnat                           7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicySqlSetting                     7.4.0      Az.Network
Cmdlet          New-AzFirewallPolicyThreatIntelWhitelist           7.4.0      Az.Network
Cmdlet          New-AzFirewallPublicIpAddress                      7.4.0      Az.Network
Cmdlet          New-AzFirewallThreatIntelWhitelist                 7.4.0      Az.Network
Cmdlet          New-AzFrontDoor                                    1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorBackendObject                       1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorBackendPoolObject                   1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorBackendPoolsSettingObject           1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorFrontendEndpointObject              1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorHeaderActionObject                  1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorHealthProbeSettingObject            1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorLoadBalancingSettingObject          1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorRoutingRuleObject                   1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorRulesEngine                         1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorRulesEngineActionObject             1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorRulesEngineMatchConditionObject     1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorRulesEngineRuleObject               1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorWafCustomRuleObject                 1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorWafManagedRuleExclusionObject       1.10.0     Az.FrontDoor
Cmdlet          New-AzFrontDoorWafManagedRuleObject                1.10.0     Az.FrontDoor
